id_demanda,id_instalacion,duracion_min,distancia_km,estimado_por_fallback
110023,00002161,148.04666666666665,147.1305,False
110042,00003494,32.695,32.9022,False
110056,00016148,39.89833333333333,38.241,False
110096,00003494,162.285,126.0612,False
110129,00000001,126.58333333333333,101.05069999999999,False
110131,00003727,265.1166666666667,196.28910000000002,False
110176,00003523,192.47833333333335,201.70420000000001,False
110184,00003727,158.20333333333335,208.53879999999998,False
110187,00031235,80.53,69.35010000000001,False
110246,00003727,57.845,77.48689999999999,False
110286,00010723,13.55,10.774899999999999,False
110306,00012243,1.8933333333333333,1.074,False
110339,00010267,20.745,21.404700000000002,False
110346,00002021,37.233333333333334,28.440900000000003,False
110374,00003494,69.73333333333333,77.52289999999999,False
110380,00031235,38.535,40.9123,False
110460,00031235,138.80166666666668,80.2572,False
110578,00003727,111.52,103.4668,False
110587,00008154,26.06,20.6238,False
110610,00000001,126.58333333333333,101.05069999999999,False
110612,00003727,57.845,77.48689999999999,False
110623,00003792,101.35833333333333,61.633,False
110669,00010777,108.045,130.3417,False
110673,00003727,118.155,73.4537,False
110684,00000210,1739.9183333333335,152.1286,False
110699,00003792,29.19333333333333,26.977700000000002,False
110724,00000001,124.56833333333334,100.9382,False
110732,00003727,195.25,142.5711,False
110756,00003494,73.10666666666665,81.49589999999999,False
110759,00003494,156.76833333333335,154.3861,False
110762,00003792,39.37,30.6315,False
110770,00003792,1.7666666666666666,1.2997999999999998,False
110827,00008154,21.773333333333333,17.8368,False
110843,00002161,107.6,97.0933,False
110852,00037376,44.835,29.7699,False
110878,00037376,128.24166666666667,112.0128,False
110886,00003655,25.551666666666666,24.5443,False
110894,00031235,109.08666666666666,116.9205,False
110905,00003727,225.65333333333334,166.977,False
110914,00002161,441.8283333333333,616.3942,False
110962,00002021,3.8133333333333335,3.4893,False
110983,00003494,51.68,38.4786,False
110989,00000001,126.31333333333333,102.29469999999999,False
111034,00003494,122.29333333333334,120.85910000000001,False
111150,00003494,80.24499999999999,87.9799,False
111192,00037376,85.67833333333333,53.9892,False
111251,00003727,147.98166666666665,151.3086,False
111265,00003727,113.19666666666667,158.7593,False
111271,00003792,31.751666666666665,16.4748,False
111277,00003523,46.45666666666667,48.912800000000004,False
111319,00000066,0.0,0.0,False
111401,00002161,17.848333333333336,18.1197,False
111426,00003727,195.13500000000002,150.3985,False
111427,00003727,158.69333333333333,201.3247,False
111467,00003754,21.116666666666667,21.054,False
111552,00003494,15.756666666666666,9.658299999999999,False
111595,00011409,7.191666666666666,4.9532,False
111628,00010777,114.53500000000001,138.73270000000002,False
111656,00003655,84.46833333333333,75.7259,False
111683,00008154,65.825,46.986599999999996,False
111693,00000001,125.83666666666666,100.7404,False
111825,00003727,250.63,191.2209,False
111832,00003727,264.39500000000004,289.1343,False
111845,00003727,30.351666666666667,42.789199999999994,False
111855,00003727,57.223333333333336,69.5395,False
111869,00003727,136.73666666666668,144.5161,False
111875,00016148,84.22333333333333,76.3921,False
111899,00036217,3.1933333333333334,1.6681,False
111914,00003494,156.98,154.5285,False
111925,00011409,3859.6583333333333,322.5409,False
111948,00031235,80.03999999999999,55.3986,False
111977,00003494,184.08666666666667,148.6934,False
111979,00003494,53.04833333333333,25.987299999999998,False
112060,00003494,46.501666666666665,64.24969999999999,False
112091,00016148,92.67,88.0096,False
112110,00003494,136.56166666666667,90.81280000000001,False
112141,00003523,114.07333333333332,134.98170000000002,False
112156,00016148,70.81666666666666,59.2474,False
112173,00003727,147.42000000000002,146.1069,False
112238,00000066,0.0,0.0,False
112241,00000001,67.82166666666667,46.2034,False
112259,00003523,20.771666666666665,27.9428,False
112324,00002161,159.01000000000002,162.78070000000002,False
112406,00011775,44.37833333333333,29.9161,False
112411,00037376,164.09833333333333,121.924,False
112436,00011775,120.66666666666667,106.92460000000001,False
112474,00003754,65.015,66.5294,False
112481,00010777,156.06333333333333,164.37,False
112482,00010723,35.766666666666666,31.7907,False
112607,00003494,287.68833333333333,217.9001,False
112655,00003523,107.77833333333334,110.4785,False
112678,00037376,160.13500000000002,144.87439999999998,False
112712,00010777,117.45333333333333,162.6704,False
112770,00037376,95.52166666666668,60.4176,False
112774,00015230,7.703333333333333,6.4876000000000005,False
112775,00016148,37.07,44.75,False
112795,00003494,56.52166666666667,33.7677,False
112856,00000066,11.84,6.3898,False
112890,00003792,135.185,129.8891,False
112895,00016148,46.125,42.8415,False
112969,00000001,81.115,53.4968,False
112982,00016148,62.20333333333333,59.2719,False
113002,00003727,9.583333333333334,13.4848,False
113009,00010723,21.425,15.974200000000002,False
113039,00035125,79.84166666666667,53.410199999999996,False
113051,00003494,69.17333333333333,78.35860000000001,False
113139,00003727,39.519999999999996,40.8469,False
113159,00003727,191.355,162.7729,False
113290,00003792,25.36,22.0778,False
113295,00037376,119.58500000000001,89.45660000000001,False
113297,00003727,42.01166666666666,46.281099999999995,False
113321,00003727,70.265,78.1742,False
113330,00003727,101.23666666666666,114.5352,False
113334,00003727,108.70666666666666,102.29769999999999,False
113401,00003754,60.94833333333334,74.0589,False
113408,00002161,84.50166666666668,86.33030000000001,False
113446,00008154,38.236666666666665,26.534599999999998,False
113456,00003792,58.43666666666666,51.342699999999994,False
113514,00003727,90.46000000000001,108.1701,False
113752,00003727,10.953333333333335,4.546600000000001,False
113762,00003494,85.33833333333334,82.9369,False
113818,00003523,57.294999999999995,58.3125,False
113824,00000066,0.0,0.0,False
113840,00010777,108.84166666666667,113.45219999999999,False
113881,00003523,114.24166666666666,122.44839999999999,False
113882,00002161,93.73666666666666,99.2446,False
113901,00000066,0.0,0.0,False
113952,00037376,196.46666666666667,169.1149,False
114017,00003727,119.02166666666668,129.9993,False
114068,00037376,116.48166666666665,88.8787,False
114086,00003727,45.315000000000005,32.706900000000005,False
114087,00010723,7.36,4.5705,False
114122,00002161,69.51,69.82610000000001,False
114136,00003727,97.235,95.7838,False
114153,00002161,165.92166666666665,211.3296,False
114194,00037376,75.52,48.513400000000004,False
114205,00003523,54.85,71.93719999999999,False
114222,00031235,80.06333333333333,55.4849,False
114226,00030990,0.4216666666666667,0.16340000000000002,False
114266,00002021,13.458333333333334,13.5313,False
114296,00016148,120.98833333333333,100.02510000000001,False
114315,00003494,136.56166666666667,90.81280000000001,False
114352,00003523,140.41666666666666,90.3762,False
114354,00011396,89.855,80.1844,False
114355,00031235,71.78999999999999,60.7199,False
114362,00003494,96.25666666666666,73.66,False
114375,00037376,110.44333333333334,79.42530000000001,False
114408,00011409,2205.588333333333,184.78529999999998,False
114413,00031235,44.83833333333334,44.288199999999996,False
114454,00031235,20.903333333333332,12.0404,False
114464,00003727,163.47166666666666,152.4289,False
114488,00003727,275.28,273.37379999999996,False
114507,00016148,50.24333333333333,65.48440000000001,False
114533,00031235,125.00666666666666,75.40910000000001,False
114565,00003727,5.198333333333333,7.3005,False
114566,00003792,28.523333333333333,23.1487,False
114605,00003523,129.43166666666667,102.4092,False
114611,00003523,124.97666666666667,134.1,False
114634,00003494,156.69166666666666,130.5634,False
114635,00002161,195.28333333333333,172.82379999999998,False
114670,00002161,443.425,619.8240999999999,False
114691,00003523,59.41833333333333,45.7836,False
114698,00037783,137.69833333333332,138.9133,False
114731,00010777,138.09666666666666,190.77179999999998,False
114733,00000210,1739.9183333333335,152.1286,False
114739,00031235,19.323333333333334,16.3561,False
114743,00016148,113.74333333333334,96.91069999999999,False
114756,00037376,105.37333333333332,91.3181,False
114762,00037783,302.89500000000004,267.9495,False
114779,00010777,77.70833333333333,96.8214,False
114808,00008154,32.913333333333334,24.2065,False
114814,00010777,82.14333333333335,99.8594,False
114817,00016148,54.11333333333334,59.8705,False
114823,00003727,14.638333333333332,13.0441,False
114831,00003523,89.98,98.58,False
114849,00031235,96.02333333333333,75.9106,False
114852,00010723,26.14333333333333,23.5796,False
114868,00008154,11.586666666666668,11.0165,False
114894,00037376,75.60333333333332,48.850699999999996,False
114902,00010777,42.281666666666666,51.279,False
114963,00035125,9.03,6.8013,False
114981,00000001,67.82166666666667,46.2034,False
114995,00000001,126.58333333333333,101.05069999999999,False
115021,00010777,111.92833333333333,114.5663,False
115059,00003727,70.02,78.0857,False
115097,00003494,65.31333333333333,72.6123,False
115121,00031235,8.08,5.443899999999999,False
115135,00003523,145.75666666666666,144.2164,False
115183,00003494,142.70333333333335,119.23939999999999,False
115275,00035125,10.18,7.524100000000001,False
115325,00000001,81.115,53.4968,False
115327,00035125,77.09833333333333,62.4908,False
115481,00031235,57.318333333333335,47.6743,False
115492,00011396,2.0216666666666665,1.6254000000000002,False
115512,00002161,467.335,616.1188000000001,False
115570,00013494,2.7116666666666664,1.2465,False
115580,00003494,37.14,29.3706,False
115582,00003494,45.736666666666665,31.8432,False
115654,00003494,106.37833333333333,110.5787,False
115680,00000066,0.0,0.0,False
115748,00016148,8.121666666666666,7.0317,False
115759,00037376,60.11,38.572199999999995,False
115777,00003523,18.751666666666665,9.9022,False
115804,00011775,110.3,95.788,False
115815,00003494,36.995,35.603199999999994,False
115872,00003727,159.49833333333333,202.1204,False
115886,00016148,69.57333333333332,66.1106,False
115923,00003727,193.21,149.123,False
115946,00003727,266.1933333333333,268.4805,False
115984,00000001,26.695,20.7692,False
115989,00003494,47.72666666666667,34.9982,False
115990,00003523,18.955,17.7765,False
116114,00010777,144.31166666666667,128.9099,False
116142,00003655,106.69,107.4178,False
116164,00003494,111.40166666666667,95.0948,False
116220,00003494,100.28666666666666,64.89059999999999,False
116223,00037783,151.785,142.6535,False
116244,00037376,111.03666666666666,83.2642,False
116317,00003523,138.67333333333332,139.4242,False
116351,00003523,52.32166666666667,61.103300000000004,False
116359,00002161,114.07333333333332,108.12780000000001,False
116409,00003523,34.986666666666665,46.3852,False
116414,00003792,41.68,37.8887,False
116504,00003494,209.29833333333332,158.0625,False
116543,00016148,89.83500000000001,80.37689999999999,False
116554,00003494,111.42333333333333,100.3145,False
116586,00002161,163.88166666666666,172.3186,False
116626,00003494,93.13333333333334,99.7295,False
116679,00000066,0.0,0.0,False
116764,00016148,33.75,47.1262,False
116846,00003494,175.82166666666666,136.9272,False
116884,00003494,82.855,60.190599999999996,False
116941,00003523,180.29,193.0086,False
116959,00016148,82.77666666666667,81.4639,False
117001,00002161,44.60666666666667,45.8898,False
117020,00031235,76.70833333333333,64.0271,False
117048,00031235,153.71833333333333,169.6224,False
117061,00031235,65.61833333333333,36.0689,False
117083,00003727,149.95833333333334,119.367,False
117087,00014092,4.088333333333334,2.0422000000000002,False
117110,00003727,93.58500000000001,102.1448,False
117241,00011775,139.78166666666667,114.55560000000001,False
117275,00002161,110.28333333333333,97.1549,False
117311,00010723,17.958333333333332,14.736600000000001,False
117371,00016148,71.425,65.8222,False
117426,00003655,12.101666666666667,6.5465,False
117440,00000001,126.58333333333333,101.05069999999999,False
117453,00002161,40.538333333333334,41.8539,False
117490,00003523,22.763333333333332,20.726599999999998,False
117493,00003494,44.10666666666667,29.821099999999998,False
117508,00031235,161.54666666666665,138.46439999999998,False
117559,00003494,36.74333333333333,29.3642,False
117683,00003727,128.57833333333332,124.3943,False
117692,00020274,97.67,68.10730000000001,False
117696,00003494,105.315,106.8684,False
117723,00012953,1.845,1.2207000000000001,False
117756,00031235,12.671666666666665,9.9171,False
117801,00031235,10.853333333333333,11.1949,False
117824,00003523,125.69,124.56160000000001,False
117840,00003792,136.01833333333335,139.00310000000002,False
117874,00003727,95.055,109.4255,False
118024,00003727,147.65333333333334,164.00910000000002,False
118041,00003727,91.20166666666667,103.51180000000001,False
118098,00003727,90.03500000000001,74.5379,False
118155,00037376,174.375,154.4159,False
118156,00008154,35.98833333333334,25.5718,False
118160,00008154,24.045,19.3409,False
118196,00000001,126.11833333333334,96.8797,False
118197,00003727,68.94833333333332,53.047599999999996,False
118213,00002161,149.15666666666667,126.3744,False
118241,00003727,208.68666666666667,210.594,False
118288,00003523,127.83166666666666,105.62289999999999,False
118350,00000001,10.753333333333334,4.853800000000001,False
118361,00037376,47.559999999999995,23.1241,False
118373,00003727,147.63500000000002,163.99710000000002,False
118382,00010777,119.74666666666667,157.007,False
118393,00003523,101.525,87.3787,False
118402,00003523,75.02166666666668,85.4095,False
118437,00003523,111.03166666666667,118.79780000000001,False
118456,00016148,54.46333333333334,53.3851,False
118458,00037783,169.1,157.7113,False
118487,00000001,81.115,53.4968,False
118518,00037376,109.43,95.7003,False
118526,00003494,161.27,162.5712,False
118572,00010723,19.858333333333334,15.2648,False
118592,00037376,73.94,47.8901,False
118666,00002161,112.33999999999999,154.8256,False
118684,00003494,33.57666666666667,26.048299999999998,False
118686,00003727,110.80666666666666,121.745,False
118720,00003523,11.74,10.6759,False
118736,00003494,262.6333333333333,206.91639999999998,False
118759,00003494,107.55,83.2517,False
118803,00002161,441.8283333333333,616.3942,False
118809,00010777,179.94666666666666,223.8775,False
118819,00003494,284.385,228.0715,False
118857,00037376,64.48666666666666,44.7596,False
118886,00016148,28.151666666666664,38.511300000000006,False
118918,00003494,105.46499999999999,79.9735,False
118930,00037783,1.845,0.6972999999999999,False
118949,00020274,91.37666666666668,64.1858,False
119057,00003523,91.86,113.3696,False
119089,00000066,0.0,0.0,False
119096,00008154,70.23,55.3838,False
119125,00000162,217.02833333333334,149.34720000000002,False
119230,00002161,467.8183333333333,616.2855999999999,False
119232,00003494,149.29833333333332,149.3023,False
119262,00003792,9.423333333333334,6.8401000000000005,False
119302,00031235,165.40833333333333,98.2953,False
119313,00002161,40.068333333333335,43.314800000000005,False
119332,00003523,78.25166666666668,81.34660000000001,False
119422,00003494,185.435,187.44889999999998,False
119450,00003727,177.56333333333333,157.53570000000002,False
119452,00003494,293.205,220.1955,False
119502,00037376,159.78833333333333,143.9418,False
119510,00011409,3.54,2.8139000000000003,False
119589,00003727,72.80166666666668,67.39089999999999,False
119597,00003494,42.605000000000004,27.9668,False
119598,00011775,97.35833333333333,89.13080000000001,False
119604,00002161,145.53833333333333,144.2003,False
119609,00037783,137.69833333333332,138.9133,False
119721,00003494,256.29333333333335,209.4691,False
119749,00011396,53.74,69.25569999999999,False
119789,00010777,123.86,144.3466,False
119805,00037376,82.15833333333333,53.239,False
119812,00000001,126.58333333333333,101.05069999999999,False
119828,00010777,97.82166666666667,135.8957,False
119888,00011409,4922.591666666666,415.9765,False
119892,00003770,21.21333333333333,22.3672,False
119895,00008154,86.105,60.3255,False
119918,00003727,125.71000000000001,123.1665,False
120008,00010723,23.021666666666665,18.714299999999998,False
120039,00003523,87.16333333333334,84.99239999999999,False
120044,00002161,77.92333333333333,76.3102,False
120058,00003727,208.42666666666668,229.1277,False
120141,00010723,20.451666666666664,15.950899999999999,False
120158,00003494,34.875,25.375400000000003,False
120159,00003655,20.208333333333332,9.0955,False
120183,00037783,296.5933333333333,265.4316,False
120256,00031235,81.7,66.101,False
120264,00037376,71.05666666666666,53.421699999999994,False
120291,00003523,9.156666666666666,3.6976,False
120310,00003792,37.690000000000005,25.0289,False
120406,00003523,106.01666666666667,97.0891,False
120439,00037376,196.81166666666667,169.3444,False
120450,00003792,23.813333333333333,17.6393,False
120500,00003523,233.61666666666667,222.9218,False
120542,00011775,79.555,48.711400000000005,False
120565,00038493,2.585,1.3207,False
120593,00016148,6.776666666666667,6.2014,False
120633,00008154,83.81666666666666,63.5504,False
120668,00003727,168.61333333333332,157.288,False
120711,00002161,62.285,63.2782,False
120719,00003727,140.77333333333334,118.45939999999999,False
120770,00003494,35.593333333333334,34.3598,False
120841,00003727,158.82999999999998,132.2579,False
120857,00003494,78.045,76.4561,False
120868,00016148,78.61,76.3438,False
120883,00008154,7.928333333333333,5.1925,False
120915,00003494,37.50666666666667,24.1493,False
120935,00002161,160.99833333333333,168.84920000000002,False
120937,00016148,23.88,21.067,False
120973,00037376,30.421666666666667,19.504099999999998,False
120997,00010777,88.99833333333332,113.4936,False
121023,00003655,338.455,217.2988,False
121033,00010777,137.14166666666668,152.5911,False
121072,00016148,108.40166666666667,94.79780000000001,False
121090,00003727,83.47,107.80539999999999,False
121154,00003494,17.584999999999997,19.1159,False
121185,00038493,3.5949999999999998,2.7702,False
121186,00016148,7.795,7.8303,False
121205,00020274,81.35,57.5077,False
121210,00010777,177.79500000000002,236.8725,False
121221,00016148,35.391666666666666,42.848,False
121234,00003655,44.97,45.964,False
121241,00002161,86.55,46.6366,False
121256,00003494,77.58833333333334,75.9589,False
121284,00003655,6.126666666666667,2.5815,False
121293,00003494,158.92999999999998,161.56429999999997,False
121297,00003523,160.03833333333333,177.409,False
121345,00003727,88.205,104.82130000000001,False
121378,00010777,71.69166666666666,99.13369999999999,False
121384,00031235,75.70166666666667,67.1584,False
121504,00003494,31.955,41.255300000000005,False
121551,00003494,253.19333333333333,207.4127,False
121578,00000210,869.2566666666667,77.98389999999999,False
121594,00003494,77.66666666666667,85.3403,False
121600,00003494,68.55333333333333,77.8635,False
121611,00031235,81.75500000000001,87.0798,False
121642,00003727,15.286666666666667,8.6797,False
121644,00037376,28.813333333333333,16.323,False
121664,00037783,169.1,157.7113,False
121773,00003655,20.916666666666668,19.322599999999998,False
121779,00003792,13.648333333333333,12.943299999999999,False
121809,00003727,168.60666666666665,151.5683,False
121842,00003523,248.315,178.2234,False
121872,00003523,98.71833333333333,73.2903,False
121967,00008154,34.00833333333333,24.8736,False
121975,00000066,11.84,6.3898,False
122039,00003494,132.39666666666668,96.9264,False
122068,00031235,129.57166666666666,136.3159,False
122168,00003655,11.74,7.6513,False
122188,00003523,39.6,55.1799,False
122200,00010723,46.30333333333333,41.7155,False
122212,00011396,9.764999999999999,10.2545,False
122293,00003494,167.495,161.83939999999998,False
122318,00011775,138.675,117.2241,False
122323,00003494,40.07833333333333,36.419,False
122363,00003655,11.431666666666667,10.6829,False
122377,00010723,39.809999999999995,35.1271,False
122464,00016148,70.4,58.962300000000006,False
122480,00003727,148.69166666666666,165.4638,False
122483,00002161,232.53,188.24370000000002,False
122500,00003523,85.64666666666668,98.3125,False
122516,00011396,58.94666666666667,73.9026,False
122542,00001910,18.0,14.0052,False
122570,00003792,28.98166666666667,22.755,False
122596,00016148,17.02,23.311,False
122600,00003727,90.03500000000001,74.5379,False
122603,00016148,4.155,4.424300000000001,False
122626,00011775,63.85,56.500699999999995,False
122649,00003727,9.16,4.1338,False
122679,00003792,5.241666666666666,3.6096,False
122742,00011775,104.75333333333333,95.7893,False
122758,00037376,179.22333333333333,128.15810000000002,False
122840,00000162,0.0,0.0,False
122841,00010723,41.51833333333333,39.764300000000006,False
122892,00002161,467.8183333333333,616.2855999999999,False
122925,00003523,90.53666666666666,110.95989999999999,False
122981,00003727,83.52833333333334,95.152,False
123090,00003792,31.381666666666668,25.4235,False
123124,00010777,190.00166666666667,244.9818,False
123157,00001910,26.863333333333333,23.366799999999998,False
123163,00000066,0.0,0.0,False
123182,00003727,146.03833333333333,143.9204,False
123232,00003523,121.02166666666668,99.6851,False
123324,00003494,84.75333333333333,83.55330000000001,False
123328,00002161,138.985,121.8267,False
123374,00003727,92.81,107.0318,False
123411,00000001,81.115,53.4968,False
123414,00000001,67.82166666666667,46.2034,False
123442,00010723,34.62166666666667,30.8935,False
123448,00003494,178.54500000000002,145.00889999999998,False
123486,00003655,41.02833333333333,33.7736,False
123517,00003727,112.08666666666666,122.4738,False
123533,00002161,450.26500000000004,609.0385,False
123587,00003655,81.08500000000001,72.8588,False
123594,00031235,99.44,60.3589,False
123599,00016148,77.055,61.887800000000006,False
123701,00003727,137.91333333333333,145.3022,False
123718,00003494,230.57166666666666,166.8903,False
123727,00003727,120.18166666666666,125.8208,False
123728,00003727,148.51666666666668,161.3682,False
123780,00003494,152.48999999999998,122.82430000000001,False
123792,00037376,55.67833333333333,35.8894,False
123805,00003655,19.185,10.754700000000001,False
123829,00011775,145.37333333333333,121.35589999999999,False
123860,00003494,73.69333333333334,56.184599999999996,False
123862,00031235,114.57833333333333,68.45639999999999,False
123873,00010723,15.736666666666668,13.134,False
123891,00003754,82.96166666666666,85.4192,False
123932,00031235,124.645,87.7212,False
123985,00010723,57.291666666666664,44.0935,False
123990,00003655,49.65,51.259,False
124010,00003494,47.263333333333335,24.8006,False
124033,00003494,183.93666666666667,148.69289999999998,False
124053,00031235,140.56666666666666,140.1057,False
124061,00003655,61.07,60.0279,False
124071,00003523,119.90666666666667,126.06410000000001,False
124093,00037783,346.0833333333333,312.5431,False
124111,00003523,35.96,26.219900000000003,False
124133,00003727,107.15833333333333,109.6798,False
124138,00031235,14.486666666666668,14.8926,False
124147,00011409,3864.1266666666666,324.459,False
124239,00037376,117.03,104.575,False
124258,00035125,43.044999999999995,29.2729,False
124289,00003494,96.00333333333333,91.4143,False
124340,00016148,7.623333333333333,6.7036999999999995,False
124438,00016148,114.86666666666666,102.9101,False
124517,00010777,111.925,119.8236,False
124634,00003523,13.139999999999999,17.2694,False
124641,00003727,45.86333333333334,64.7568,False
124643,00000066,0.0,0.0,False
124662,00002161,91.6,96.5872,False
124686,00037376,40.14333333333333,24.0823,False
124729,00012243,14.668333333333333,15.6213,False
124743,00010777,158.77833333333334,214.44070000000002,False
124760,00003494,183.86166666666668,144.0856,False
124779,00003727,221.1,170.6326,False
124841,00037376,85.72166666666666,68.66239999999999,False
124950,00002161,443.425,619.7011,False
125012,00000001,11.821666666666665,8.4806,False
125041,00003727,216.665,156.7908,False
125048,00003494,152.05166666666668,93.2287,False
125070,00037783,255.725,246.8972,False
125091,00003494,175.91333333333333,136.96439999999998,False
125140,00003598,2.565,1.8961,False
125255,00003727,156.04,206.40370000000001,False
125265,00010723,38.32,33.077400000000004,False
125306,00003494,40.70166666666667,25.6496,False
125319,00010723,16.8,13.2626,False
125322,00003727,141.4,95.8532,False
125413,00015230,16.5,13.092,False
125515,00031235,66.575,34.9915,False
125526,00000066,0.0,0.0,False
125591,00003727,143.58333333333334,143.5275,False
125592,00011409,4906.8,409.5034,False
125657,00003494,210.82333333333332,170.9617,False
125661,00003655,22.811666666666667,22.749200000000002,False
125672,00008154,39.995,29.012700000000002,False
125721,00011409,4927.673333333334,418.1921,False
125722,00011775,134.405,112.33160000000001,False
125790,00003523,200.905,176.3346,False
125808,00003727,279.3316666666667,203.114,False
125886,00003727,246.13833333333332,188.448,False
125940,00003727,177.71166666666667,157.63410000000002,False
125969,00037376,78.33333333333333,46.747699999999995,False
126044,00010723,32.336666666666666,29.5177,False
126054,00003494,80.39833333333333,88.284,False
126062,00003494,79.70333333333333,64.5374,False
126075,00010723,21.740000000000002,17.5728,False
126104,00003494,70.31166666666667,48.3376,False
126107,00031235,81.38333333333334,56.849599999999995,False
126112,00000162,0.0,0.0,False
126123,00003727,123.33833333333334,75.6106,False
126126,00003494,33.656666666666666,21.6542,False
126144,00000001,125.83666666666666,100.5907,False
126151,00010723,8.285,6.0074,False
126155,00003792,10.061666666666667,10.5094,False
126159,00003792,60.894999999999996,44.8722,False
126189,00003523,118.35333333333332,114.8474,False
126193,00002021,28.133333333333333,28.392,False
126208,00031235,83.92666666666668,53.9602,False
126286,00035125,25.451666666666664,17.6602,False
126377,00003727,76.39666666666668,56.1475,False
126405,00002161,89.13333333333334,85.1281,False
126435,00031235,69.11833333333334,48.161,False
126438,00011409,3865.8733333333334,325.1849,False
126442,00000001,126.46166666666666,102.3048,False
126492,00002161,64.48833333333333,62.3837,False
126510,00003494,94.79166666666667,86.08239999999999,False
126531,00003727,27.651666666666664,37.6235,False
126568,00003494,115.79833333333333,99.5535,False
126575,00003494,36.74333333333333,29.3642,False
126587,00003727,91.01,101.0212,False
126690,00003727,22.371666666666666,30.7012,False
126740,00003494,115.94666666666667,89.05460000000001,False
126790,00003494,116.53500000000001,77.0561,False
126801,00002161,59.44666666666667,60.3196,False
126807,00003792,55.56666666666667,38.2726,False
126897,00003523,12.25,9.656799999999999,False
126955,00002161,43.269999999999996,52.523900000000005,False
126960,00031235,85.13833333333334,49.0486,False
126961,00003727,268.195,211.2272,False
126982,00016148,49.05,64.98830000000001,False
126984,00008154,4.251666666666667,3.3906,False
127081,00003494,64.80666666666667,78.8334,False
127083,00003792,121.60666666666665,120.8488,False
127135,00003523,70.14333333333335,54.7741,False
127141,00031235,91.40833333333333,97.8995,False
127145,00000001,21.868333333333332,17.015700000000002,False
127204,00003727,18.490000000000002,22.7613,False
127266,00010777,43.72166666666667,34.905,False
127321,00002161,28.295,21.2445,False
127325,00003494,115.79833333333333,99.5535,False
127376,00016148,19.065,23.663,False
127390,00003727,151.43833333333333,144.2689,False
127412,00011775,1.2666666666666666,0.5127999999999999,False
127436,00031235,83.56,65.3269,False
127457,00031235,5.05,5.0835,False
127472,00003494,153.90166666666667,158.11829999999998,False
127536,00003727,126.51666666666667,131.9845,False
127569,00003655,29.453333333333333,25.251,False
127666,00038493,23.005,23.7183,False
127690,00011409,2205.588333333333,184.78529999999998,False
127695,00003523,81.25833333333334,74.5948,False
127742,00003727,110.17666666666668,123.44189999999999,False
127772,00003494,260.3483333333333,212.16279999999998,False
127796,00003727,97.37833333333333,86.4382,False
127801,00037376,62.13166666666667,41.222699999999996,False
127817,00003523,157.03333333333333,128.6518,False
127832,00003523,111.47666666666667,132.3726,False
127846,00003494,89.18833333333333,97.7842,False
127860,00003792,65.60833333333333,66.92460000000001,False
127946,00003655,12.773333333333333,8.5827,False
127952,00016148,47.775,41.511199999999995,False
127971,00003727,209.54,160.1598,False
128016,00002161,441.8283333333333,616.3942,False
128020,00000001,126.58333333333333,101.05069999999999,False
128023,00003727,82.43333333333334,89.8981,False
128055,00010777,88.76166666666667,109.984,False
128160,00003727,92.845,105.5126,False
128221,00008154,65.32166666666667,45.823800000000006,False
128225,00003523,142.90166666666667,126.332,False
128238,00031235,7.921666666666667,7.514600000000001,False
128290,00003523,165.80833333333334,180.5845,False
128352,00010723,26.07,21.6702,False
128379,00003727,283.34166666666664,301.6605,False
128380,00003598,1.995,1.0428,False
128545,00003494,68.06666666666666,53.8367,False
128548,00000001,126.58333333333333,101.05069999999999,False
128590,00003727,11.375,15.1951,False
128655,00003727,34.913333333333334,31.6341,False
128688,00037376,107.76,81.94630000000001,False
128734,00003523,193.65833333333333,203.0344,False
128742,00003523,65.02833333333334,49.5088,False
128756,00003727,16.571666666666665,23.3571,False
128777,00002161,163.46666666666667,161.34810000000002,False
128808,00003523,71.99499999999999,81.37480000000001,False
128809,00011775,47.72666666666667,47.025800000000004,False
128851,00003523,70.825,54.6049,False
128855,00003494,123.28999999999999,118.44210000000001,False
128891,00000066,0.0,0.0,False
128933,00016148,47.415,62.6931,False
129012,00003727,87.74499999999999,89.7739,False
129033,00003494,173.88833333333332,176.53320000000002,False
129051,00003792,47.42166666666667,35.8467,False
129076,00037376,15.285,9.2458,False
129089,00002161,103.45,95.90180000000001,False
129185,00003494,86.92333333333333,94.6352,False
129188,00003727,94.04666666666667,101.5227,False
129247,00003727,243.50833333333333,253.7406,False
129263,00003494,144.61666666666667,118.2625,False
129305,00003494,183.81166666666667,144.0519,False
129311,00031235,79.55,45.1113,False
129329,00016148,71.07666666666667,59.4007,False
129374,00008154,61.958333333333336,49.8678,False
129434,00031235,84.60833333333333,58.4628,False
129458,00003494,6.816666666666666,8.0221,False
129463,00003494,213.64333333333335,159.86270000000002,False
129474,00003494,103.725,91.8527,False
129484,00003523,220.17166666666665,220.5615,False
129489,00003727,263.7583333333333,283.1463,False
129534,00011396,201.04333333333335,174.4205,False
129546,00003494,106.15,74.2365,False
129561,00003523,4.538333333333333,2.95,False
129583,00031235,129.32666666666668,132.5377,False
129592,00003655,57.223333333333336,52.447,False
129600,00002161,149.05166666666668,206.6145,False
129629,00016148,31.975,35.5799,False
129635,00000001,126.58333333333333,101.05069999999999,False
129654,00002161,81.365,78.64439999999999,False
129661,00016148,43.99,41.310199999999995,False
129703,00000001,93.89166666666667,70.8639,False
